customer_id,Recency,Frequency,Monetary,Loyalty
16174,126,7,2246.7499999999995,Repeat
16175,94,7,1836.4400000000005,Repeat
16176,421,4,2052.6900000000005,Repeat
16177,50,8,2247.31,Repeat
16178,138,2,612.6,Repeat
16179,61,1,215.83,One-time
16180,100,13,16249.869999999997,Repeat
16181,73,1,305.5400000000001,One-time
16182,72,9,9971.65,Repeat
16183,67,4,1077.8099999999997,Repeat
16184,64,6,1158.7900000000002,Repeat
16185,17,3,644.72,Repeat
16186,23,26,8718.429999999995,Repeat
16187,32,15,6911.439999999999,Repeat
16188,45,5,1087.6600000000003,Repeat
16189,16,2,215.47999999999996,Repeat
16190,40,8,2723.5499999999997,Repeat
16191,3,24,15677.820000000005,Repeat
16192,736,1,351.3,One-time
16193,237,2,630.43,Repeat
16194,375,1,308.59999999999997,One-time
16195,723,1,323.25,One-time
16196,489,1,93.3,One-time
16197,469,9,2016.7100000000014,Repeat
16198,75,2,1030.041,Repeat
16199,392,7,942.75,Repeat
16200,4,12,5608.099999999983,Repeat
16201,3,5,2112.119999999999,Repeat
16202,361,9,2501.989999999999,Repeat
16203,59,6,943.8399999999999,Repeat
16204,23,3,918.71,Repeat
16205,31,7,1820.1100000000029,Repeat
16206,55,13,2589.8700000000013,Repeat
16207,25,1,394.38,One-time
16208,45,10,3440.450000000002,Repeat
16209,89,9,4146.780000000001,Repeat
16210,2,35,33750.97000000001,Repeat
16211,89,3,1090.5899999999997,Repeat
16212,19,4,1293.7100000000003,Repeat
16213,79,1,159.0,One-time
16214,171,4,2038.2500000000007,Repeat
16215,81,1,242.35000000000002,One-time
16216,267,1,914.9300000000002,One-time
16217,235,2,304.25,Repeat
16218,30,13,3968.670000000002,Repeat
16219,501,1,40.8,One-time
16221,37,9,2019.9200000000003,Repeat
16222,318,2,1272.0500000000006,Repeat
16223,375,2,1087.0499999999997,Repeat
16224,57,5,1616.5400000000002,Repeat
16225,45,15,2859.310000000003,Repeat
16226,203,5,672.17,Repeat
16227,225,3,1027.2200000000003,Repeat
16228,385,3,885.7099999999999,Repeat
16229,87,6,2867.8600000000033,Repeat
16230,190,2,542.03,Repeat
16231,379,4,1074.47,Repeat
16232,44,7,2712.9700000000007,Repeat
16233,71,9,1818.3100000000006,Repeat
16234,476,3,333.18,Repeat
16235,41,9,2053.7100000000005,Repeat
16236,78,1,432.19999999999993,One-time
16237,437,1,136.65,One-time
16238,423,1,63.66,One-time
16239,57,6,1492.2,Repeat
16240,24,2,3718.800000000001,Repeat
16241,10,16,3992.8599999999938,Repeat
16242,8,14,7404.649999999997,Repeat
16243,34,2,409.09999999999974,Repeat
16244,212,2,1522.7499999999998,Repeat
16245,24,3,1413.660000000001,Repeat
16246,460,2,821.3500000000005,Repeat
16247,170,1,114.56,One-time
16248,62,1,152.94,One-time
16249,53,5,1800.0700000000006,Repeat
16250,261,3,565.2400000000001,Repeat
16251,512,1,128.31,One-time
16252,383,1,295.09000000000003,One-time
16253,67,7,7272.199999999995,Repeat
16254,378,3,967.4400000000003,Repeat
16255,17,15,4529.999999999998,Repeat
16256,267,3,1629.37,Repeat
16257,177,1,46.95,One-time
16258,45,15,11942.51999999998,Repeat
16259,410,3,340.9399999999998,Repeat
16260,51,1,1035.45,One-time
16261,17,6,1041.16,Repeat
16262,378,1,755.1500000000002,One-time
16263,423,1,348.15999999999997,One-time
16264,438,2,823.5299999999999,Repeat
16265,9,12,6935.169999999999,Repeat
16266,74,14,1757.9500000000016,Repeat
16267,591,1,186.65999999999997,One-time
16268,71,2,667.6500000000001,Repeat
16269,438,1,717.5700000000004,One-time
16270,353,1,1141.2399999999996,One-time
16271,3,10,3397.8200000000015,Repeat
16272,117,1,411.7000000000001,One-time
16273,648,2,318.34000000000003,Repeat
16274,373,1,351.7499999999999,One-time
16275,197,3,2151.110000000001,Repeat
16276,177,3,2629.390000000001,Repeat
16277,734,1,188.69,One-time
16278,100,3,1117.8400000000001,Repeat
16279,21,9,5698.2800000000025,Repeat
16280,725,1,238.04999999999998,One-time
16281,72,3,3424.02,Repeat
16282,340,3,1307.5800000000002,Repeat
16283,6,8,4350.320000000005,Repeat
16284,31,3,1018.4799999999997,Repeat
16285,646,1,176.89999999999995,One-time
16286,477,2,328.95,Repeat
16287,170,5,1006.9800000000006,Repeat
16288,470,1,129.85000000000002,One-time
16289,462,1,136.31,One-time
16290,465,4,1957.7000000000014,Repeat
16291,682,1,117.72,One-time
16292,122,5,1253.76,Repeat
16293,22,15,4279.199999999999,Repeat
16294,477,1,126.05,One-time
16295,10,4,1328.5500000000004,Repeat
16296,626,4,1313.6700000000003,Repeat
16297,269,1,301.90000000000003,One-time
16298,23,7,1085.7,Repeat
16299,477,1,193.64999999999998,One-time
16300,430,3,1367.320000000001,Repeat
16301,737,1,107.33,One-time
16302,127,1,233.22,One-time
16303,26,7,7928.269999999998,Repeat
16304,695,1,381.6599999999999,One-time
16305,139,1,361.2199999999999,One-time
16306,214,7,1124.72,Repeat
16307,429,3,1194.9200000000003,Repeat
16308,38,7,5120.0,Repeat
16309,106,2,706.5700000000002,Repeat
16310,414,2,460.0800000000001,Repeat
16311,18,2,616.26,Repeat
16312,432,1,171.14999999999998,One-time
16313,3,2,274.15000000000003,Repeat
16314,390,3,1491.4000000000005,Repeat
16315,331,2,402.71000000000004,Repeat
16316,64,13,5744.910000000001,Repeat
16317,120,5,2192.5100000000007,Repeat
16318,35,1,328.15,One-time
16319,218,1,404.40000000000003,One-time
16320,172,6,5628.989999999996,Repeat
16321,72,7,604.5500000000002,Repeat
16322,1,2,326.74999999999994,Repeat
16323,196,2,353.66,Repeat
16324,128,3,408.5899999999998,Repeat
16325,47,12,3597.4999999999973,Repeat
16326,6,24,4721.249999999999,Repeat
16327,14,16,10159.639999999998,Repeat
16328,563,1,310.83,One-time
16329,428,4,1664.9200000000005,Repeat
16330,18,7,625.3799999999998,Repeat
16331,432,6,2037.6999999999998,Repeat
16332,28,11,2000.0100000000016,Repeat
16333,8,22,26626.8,Repeat
16334,492,1,263.73000000000013,One-time
16335,552,7,2753.520000000001,Repeat
16336,421,4,3517.6900000000005,Repeat
16337,37,1,151.05,One-time
16338,157,1,214.80000000000004,One-time
16339,284,1,94.05000000000001,One-time
16340,107,3,1496.240000000002,Repeat
16341,25,7,3850.79,Repeat
16342,75,4,322.41,Repeat
16343,16,3,614.1199999999999,Repeat
16344,158,4,842.42,Repeat
16345,44,2,1178.7900000000002,Repeat
16346,385,1,224.51000000000008,One-time
16347,11,11,3442.9599999999996,Repeat
16348,32,8,1744.4200000000017,Repeat
16349,291,1,53.5,One-time
16350,21,9,2253.890000000001,Repeat
16351,333,13,3330.029999999997,Repeat
16352,18,2,494.44000000000005,Repeat
16353,4,38,9795.46,Repeat
16354,63,5,1119.46,Repeat
16355,375,1,416.35,One-time
16356,198,6,415.86999999999995,Repeat
16357,33,4,868.3699999999998,Repeat
16358,1,5,2919.649999999999,Repeat
16359,7,16,2697.7500000000014,Repeat
16360,5,6,3450.4099999999994,Repeat
16361,10,4,891.21,Repeat
16362,32,6,922.1600000000001,Repeat
16363,53,1,109.36000000000001,One-time
16364,12,2,705.7899999999997,Repeat
16365,18,15,3167.339999999998,Repeat
16366,19,4,1548.13,Repeat
16367,37,3,1350.4799999999996,Repeat
16368,2,3,621.4400000000002,Repeat
16369,18,7,2656.56,Repeat
16370,82,4,1301.9100000000003,Repeat
16371,449,1,157.20000000000005,One-time
16372,33,5,1290.310000000002,Repeat
16373,382,2,309.48999999999995,Repeat
16374,66,5,1723.4000000000024,Repeat
16375,470,2,104.0,Repeat
16376,9,2,974.9600000000006,Repeat
16377,267,2,1308.48,Repeat
16378,247,3,362.95000000000005,Repeat
16379,4,4,2157.400000000001,Repeat
16380,61,1,1743.15,One-time
16381,396,2,247.84999999999988,Repeat
16382,408,2,353.09999999999997,Repeat
16383,75,7,2896.6900000000073,Repeat
16384,90,4,1358.9500000000005,Repeat
16385,60,5,881.3499999999997,Repeat
16386,29,3,1068.1600000000003,Repeat
16387,323,5,882.4599999999996,Repeat
16388,654,1,186.05000000000004,One-time
16389,53,4,1382.07,Repeat
16390,537,3,467.5000000000001,Repeat
16391,401,4,1052.2600000000011,Repeat
16392,270,3,756.7000000000002,Repeat
16393,2,23,5297.769999999998,Repeat
16394,57,5,1555.3400000000006,Repeat
16395,61,14,3518.409999999999,Repeat
16396,476,1,137.8,One-time
16397,628,1,123.13,One-time
16398,154,2,1705.8000000000004,Repeat
16399,19,3,630.2199999999999,Repeat
16400,95,9,3059.8499999999995,Repeat
16401,1,23,6849.149999999998,Repeat
16402,265,2,293.44999999999993,Repeat
16403,312,1,177.5,One-time
16404,70,1,443.0500000000001,One-time
16405,302,2,167.25,Repeat
16406,19,3,528.3599999999999,Repeat
16407,13,14,2761.6500000000015,Repeat
16408,591,1,231.93000000000004,One-time
16409,36,12,5652.739999999987,Repeat
16410,734,1,130.32,One-time
16411,19,4,756.3900000000003,Repeat
16412,54,5,593.1899999999997,Repeat
16413,57,2,522.03,Repeat
16414,22,5,551.2099999999999,Repeat
16415,44,3,696.7600000000001,Repeat
16416,27,9,2957.8799999999997,Repeat
16417,493,1,35.7,One-time
16418,45,5,1028.7400000000005,Repeat
16419,113,8,1463.7,Repeat
16420,396,1,75.0,One-time
16421,376,3,526.2699999999999,Repeat
16422,17,109,61920.870000000046,Repeat
16423,25,1,346.12,One-time
16424,191,2,443.06,Repeat
16425,302,1,302.69999999999993,One-time
16426,2,10,1863.7599999999998,Repeat
16427,263,2,241.06,Repeat
16428,414,3,638.4899999999999,Repeat
16429,106,1,284.55,One-time
16430,57,7,1117.94,Repeat
16431,213,3,623.2800000000001,Repeat
16432,64,1,287.4,One-time
16433,28,2,384.52,Repeat
16434,29,12,2673.69,Repeat
16435,512,3,1003.0700000000005,Repeat
16436,668,3,319.14,Repeat
16437,381,2,301.25,Repeat
16438,6,5,798.3499999999997,Repeat
16439,722,1,310.70000000000005,One-time
16440,8,6,3856.9699999999984,Repeat
16441,67,5,1019.1299999999999,Repeat
16442,2,5,891.9799999999998,Repeat
16443,521,1,162.24,One-time
16444,46,17,3625.879999999998,Repeat
16445,34,4,583.1600000000001,Repeat
16446,1,2,168472.5,Repeat
16447,136,3,727.1000000000006,Repeat
16448,198,2,361.12000000000006,Repeat
16449,198,2,707.6899999999998,Repeat
16450,150,3,1505.7300000000002,Repeat
16451,88,3,1013.1499999999996,Repeat
16452,631,2,332.16999999999996,Repeat
16453,531,2,251.70999999999995,Repeat
16454,45,4,30.950000000000003,Repeat
16455,64,11,3995.5700000000006,Repeat
16456,99,13,6000.939999999999,Repeat
16457,218,1,208.36,One-time
16458,3,30,5690.890000000012,Repeat
16459,730,1,71.78999999999999,One-time
16460,28,3,811.2299999999997,Repeat
16461,178,3,1545.8300000000015,Repeat
16462,74,3,136.0,Repeat
16463,21,4,1422.4,Repeat
16464,20,3,1298.6600000000008,Repeat
16465,421,2,746.2399999999999,Repeat
16466,34,15,3767.089999999998,Repeat
16467,509,7,2869.1600000000003,Repeat
16468,74,3,787.52,Repeat
16469,24,5,803.9000000000004,Repeat
16470,52,11,2416.850000000001,Repeat
16471,275,4,1189.9800000000007,Repeat
16472,434,2,789.5999999999997,Repeat
16473,165,4,470.83,Repeat
16474,7,7,1810.650000000002,Repeat
16475,88,4,544.3,Repeat
16476,432,1,350.34999999999997,One-time
16477,64,11,4094.370000000002,Repeat
16478,25,3,331.0,Repeat
16479,10,2,300.83,Repeat
16480,76,1,769.2899999999995,One-time
16481,682,1,453.38,One-time
16482,16,1,220.61999999999998,One-time
16483,192,1,139.35000000000002,One-time
16484,174,2,404.30000000000007,Repeat
16485,77,5,2287.1899999999996,Repeat
16486,538,1,134.36,One-time
16487,577,2,209.39999999999995,Repeat
16488,33,3,498.79999999999995,Repeat
16489,380,2,303.70000000000005,Repeat
16490,436,1,205.41000000000003,One-time
16491,47,2,1533.1599999999999,Repeat
16492,541,1,385.56,One-time
16493,80,7,2132.090000000001,Repeat
16494,297,1,826.5299999999999,One-time
16495,3,3,648.2600000000001,Repeat
16496,9,6,2330.7700000000013,Repeat
16497,50,23,6695.279999999994,Repeat
16498,161,2,100.97000000000001,Repeat
16499,360,8,2578.34,Repeat
16500,5,9,843.91,Repeat
16501,383,1,1191.2300000000018,One-time
16502,620,2,258.54999999999995,Repeat
16503,107,11,3614.339999999998,Repeat
16504,25,1,465.87999999999977,One-time
16505,32,1,777.6,One-time
16506,20,2,90.30000000000001,Repeat
16507,572,1,142.71,One-time
16508,630,1,240.95,One-time
16509,297,1,363.7,One-time
16510,372,6,1777.5000000000002,Repeat
16511,22,6,1760.4900000000007,Repeat
16513,5,4,874.5899999999999,Repeat
16515,52,10,3179.060000000001,Repeat
16516,30,1,101.7,One-time
16517,277,1,162.70000000000005,One-time
16518,61,4,959.3699999999998,Repeat
16519,25,4,439.06,Repeat
16520,186,6,2148.38,Repeat
16521,415,3,1140.1100000000004,Repeat
16522,436,2,433.35999999999996,Repeat
16523,2,28,11916.330000000005,Repeat
16524,446,2,306.18999999999994,Repeat
16525,2,48,24151.300000000017,Repeat
16526,172,2,717.2099999999999,Repeat
16527,81,2,1232.94,Repeat
16528,4,1,244.41,One-time
16529,190,4,1986.8000000000004,Repeat
16530,668,1,48.349999999999994,One-time
16531,22,11,2298.3300000000013,Repeat
16532,18,5,8756.64,Repeat
16533,19,3,1082.8100000000004,Repeat
16534,642,1,635.9000000000002,One-time
16535,5,3,972.0399999999997,Repeat
16536,110,1,548.12,One-time
16537,641,1,23.35,One-time
16538,541,3,395.06999999999994,Repeat
16539,3,10,3289.66,Repeat
16540,414,1,205.75000000000003,One-time
16541,735,1,424.0299999999999,One-time
16542,54,2,257.32,Repeat
16543,592,1,292.21,One-time
16544,520,4,376.70000000000005,Repeat
16545,165,2,689.8199999999999,Repeat
16546,291,5,5307.069999999998,Repeat
16547,546,1,104.26,One-time
16548,599,1,30.150000000000002,One-time
16549,10,34,12781.800000000005,Repeat
16550,109,18,8813.580000000004,Repeat
16551,96,7,2237.12,Repeat
16552,243,2,379.72999999999996,Repeat
16553,163,33,16584.009999999995,Repeat
16554,42,8,2841.720000000001,Repeat
16555,35,6,1915.6799999999998,Repeat
16556,67,17,8012.579999999981,Repeat
16557,24,2,281.84999999999997,Repeat
16558,1,38,13304.109999999984,Repeat
16559,397,1,175.0,One-time
16560,27,8,3048.3799999999983,Repeat
16561,6,2,511.12000000000006,Repeat
16562,477,1,223.86,One-time
16563,54,6,4412.559999999999,Repeat
16564,569,1,87.79999999999998,One-time
16565,364,4,773.05,Repeat
16566,15,5,614.66,Repeat
16567,194,2,865.5999999999999,Repeat
16568,428,2,1020.9000000000001,Repeat
16569,3,5,1455.2299999999998,Repeat
16570,15,20,7434.310000000002,Repeat
16571,27,10,4248.739999999999,Repeat
16572,127,3,1009.5999999999999,Repeat
16573,85,2,663.6099999999998,Repeat
16574,71,3,1301.7800000000009,Repeat
16576,420,2,540.87,Repeat
16577,667,1,380.0,One-time
16578,626,1,156.6,One-time
16579,426,1,295.04999999999995,One-time
16581,183,1,105.84,One-time
16582,113,1,313.61999999999995,One-time
16583,374,2,297.95,Repeat
16584,80,5,3156.1699999999983,Repeat
16585,594,2,341.59,Repeat
16586,249,3,1462.7800000000002,Repeat
16587,232,1,225.14999999999995,One-time
16588,386,4,1361.2800000000007,Repeat
16589,71,4,612.3600000000001,Repeat
16590,401,2,605.9000000000001,Repeat
16591,69,1,213.5,One-time
16592,4,28,7807.909999999992,Repeat
16593,51,8,1071.1400000000003,Repeat
16594,75,1,181.08999999999997,One-time
16595,61,5,1757.7500000000007,Repeat
16596,16,4,458.98,Repeat
16597,4,1,90.04000000000002,One-time
16598,286,1,145.05,One-time
16599,386,1,172.8,One-time
16600,4,13,2153.4099999999994,Repeat
16601,41,3,676.9999999999999,Repeat
16602,36,2,763.3299999999998,Repeat
16603,75,2,482.47,Repeat
16604,563,2,432.45,Repeat
16605,724,1,60.48,One-time
16606,404,2,357.66,Repeat
16607,18,25,5706.869999999996,Repeat
16608,454,2,1286.6200000000003,Repeat
16609,15,7,5493.460000000006,Repeat
16610,219,1,75.66,One-time
16611,186,6,1785.1299999999999,Repeat
16612,33,9,3245.4300000000017,Repeat
16613,70,1,618.59,One-time
16614,183,3,1179.7899999999997,Repeat
16615,626,1,291.5,One-time
16616,15,2,500.42000000000013,Repeat
16617,236,1,151.85000000000002,One-time
16618,31,5,2647.5900000000015,Repeat
16619,264,4,1938.33,Repeat
16620,4,6,1758.93,Repeat
16621,52,4,813.4800000000002,Repeat
16622,544,1,225.39999999999998,One-time
16623,246,4,1015.2400000000001,Repeat
16624,81,2,810.5699999999999,Repeat
16625,275,5,1654.03,Repeat
16626,1,17,4413.100000000002,Repeat
16627,79,1,322.8,One-time
16628,30,7,2318.1,Repeat
16629,74,2,408.6299999999998,Repeat
16630,407,1,106.80000000000001,One-time
16631,482,7,1892.5200000000004,Repeat
16632,486,2,406.4,Repeat
16633,17,6,2883.1000000000004,Repeat
16634,223,6,1649.8100000000002,Repeat
16635,407,1,472.99999999999994,One-time
16636,438,4,3802.0399999999986,Repeat
16637,32,4,1154.4700000000003,Repeat
16638,23,15,2380.13,Repeat
16639,31,4,1747.98,Repeat
16640,398,1,179.39999999999998,One-time
16641,106,2,554.5,Repeat
16642,5,3,1077.45,Repeat
16643,246,2,923.1100000000001,Repeat
16644,178,2,833.7799999999996,Repeat
16645,736,1,160.39,One-time
16646,449,1,678.7999999999998,One-time
16647,170,4,541.9,Repeat
16648,43,3,672.8,Repeat
16649,520,1,306.5799999999999,One-time
16650,72,7,1916.11,Repeat
16651,587,1,136.2,One-time
16652,59,16,17550.38999999999,Repeat
16653,16,2,1212.6600000000005,Repeat
16654,141,8,1484.07,Repeat
16655,18,13,6423.259999999999,Repeat
16656,22,30,16833.170000000002,Repeat
16657,10,4,874.4299999999996,Repeat
16658,368,6,690.83,Repeat
16659,189,1,39.12,One-time
16660,16,7,1879.55,Repeat
16661,540,4,932.7600000000001,Repeat
16662,394,1,151.05,One-time
16663,729,1,165.0,One-time
16664,569,1,109.19999999999999,One-time
16665,362,1,135.4,One-time
16666,19,2,217.70999999999998,Repeat
16667,68,2,567.1799999999998,Repeat
16668,15,13,862.4200000000004,Repeat
16669,24,3,1348.8800000000006,Repeat
16670,17,20,8030.149999999999,Repeat
16671,28,3,1692.27,Repeat
16672,2,20,8134.94,Repeat
16673,679,1,171.13,One-time
16674,55,2,304.24000000000007,Repeat
16675,442,2,608.86,Repeat
16676,34,6,2361.9000000000005,Repeat
16677,411,2,880.6200000000001,Repeat
16678,3,12,3109.990000000001,Repeat
16679,366,3,663.3100000000001,Repeat
16680,43,3,821.4499999999999,Repeat
16681,73,7,1921.8400000000004,Repeat
16682,5,5,1027.9999999999998,Repeat
16683,534,1,320.25,One-time
16684,4,55,147142.76999999993,Repeat
16685,61,2,324.24,Repeat
16686,47,16,4881.0699999999915,Repeat
16687,391,1,157.63,One-time
16688,1,4,1260.8600000000001,Repeat
16689,76,2,422.59999999999997,Repeat
16690,72,4,353.03000000000003,Repeat
16691,418,2,178.83,Repeat
16692,256,4,1914.6999999999998,Repeat
16693,69,5,1179.48,Repeat
16694,723,1,98.30000000000001,One-time
16695,562,2,191.89999999999992,Repeat
16696,135,4,657.9,Repeat
16697,241,1,112.75000000000001,One-time
16698,227,2,1998.0,Repeat
16699,380,7,994.5999999999999,Repeat
16700,9,25,8830.769999999997,Repeat
16701,9,26,9916.729999999994,Repeat
16702,415,4,1110.8299999999997,Repeat
16704,618,2,664.1600000000001,Repeat
16705,1,42,43515.05100000002,Repeat
16706,37,3,531.35,Repeat
16707,400,4,533.41,Repeat
16708,46,1,656.6300000000001,One-time
16709,85,14,9056.009999999993,Repeat
16710,19,22,5921.349999999992,Repeat
16711,3,9,2868.479999999999,Repeat
16712,9,13,4232.869999999996,Repeat
16713,19,32,14115.560000000016,Repeat
16714,219,4,1497.329999999999,Repeat
16715,78,2,625.5200000000001,Repeat
16716,267,3,2149.6800000000003,Repeat
16717,24,14,6663.679999999999,Repeat
16718,369,5,3006.079999999998,Repeat
16719,15,14,3513.6199999999967,Repeat
16720,26,3,758.7400000000002,Repeat
16721,262,1,292.46999999999997,One-time
